player_id,player_name,position,age,total_games,seasons,ppg,projected_fpts,replacement_pts,par,auction_value,adp_rank,years_of_experience_x,years_of_experience_y,headshot_url,latest_team,ds_proj,consensus_proj,injury_risk,sos,ds_auction_value,Team,Bye,fpts_2025
00-0035298,Scott Miller,WR,,18.0,3.0,3.435964912280702,75.83117734228672,109.28942998067417,0.0,1.0,,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mlx2xhjvzt6pqwgoloqa",PIT,,,,,,,,15.2
00-0035311,Myles Gaskin,RB,,3.0,2.0,0.8333333333333334,90.19597611035499,109.10619302376719,0.0,1.0,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dn5kacxm99pb95u8dle1",SEA,,,,,,,,0.6000000000000001
00-0035329,Donald Parham,TE,,13.0,1.0,6.115384615384615,95.3516694172196,120.68874601123403,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v4ryz7edi35hnbogbqjt",PIT,,,,,,,,
00-0035341,Trenton Irwin,WR,,14.0,2.0,4.145588235294118,86.67524307916182,109.28942998067417,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xqipuwaysjsl9xhtqblt",NYJ,,,,,,,,
00-0035359,David Sills,WR,,12.0,1.0,4.091666666666667,87.74526738707799,109.28942998067417,0.0,1.0,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b0vacwlg3vcau2vzg3ry",TB,,,,,,,,49.1
00-0035406,Lil'Jordan Humphrey,WR,,32.0,3.0,4.645754716981132,86.1873978444824,109.28942998067417,0.0,1.0,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/otxrvkflhixz9akhmfqq",DEN,,,,,,,,34.6
00-0035414,Jalen Guyton,WR,,7.0,1.0,3.557142857142857,89.56702318277065,109.28942998067417,0.0,1.0,,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a6j9njysh2lwdjblxvxw",LV,,,,,,,,
00-0035480,Malik Taylor,WR,,2.0,1.0,1.65,97.63053477415599,109.28942998067417,0.0,1.0,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aupsoxtxtpv4fmgs4ttp",NYJ,,,,,,,,
00-0035537,Ty Johnson,RB,,41.0,3.0,5.496845425867508,97.57055100088894,109.10619302376719,0.0,1.0,232.0,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmnzcfm56ojey6myomjg",BUF,58.0,53.0,0%,0%,1.0,BUF,7.0,97.1
00-0035544,Tom Kennedy,WR,,2.0,2.0,4.470588235294118,107.220534774156,109.28942998067417,0.0,1.0,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gvqhhlipkpytuu4lqnps",DET,,,,,,,,7.6
00-0035547,Joseph Fortson,TE,,3.0,1.0,0.5,61.48955070560106,120.68874601123403,0.0,1.0,,,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxhstzqswbn4z05r9rqv",KC,,,,,,,,
00-0035562,Jesper Horsted,TE,,1.0,1.0,1.3999999999999997,74.96500641795686,120.68874601123403,0.0,1.0,,,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mqbodeysdvvvuhkctewa",LV,,,,,,,,
00-0035567,Craig Reynolds,RB,,14.0,3.0,3.3337349397590357,79.23112058529796,109.10619302376719,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5zuttg3hinfqgronrsg",NE,,,,,,,,0.4
00-0035593,Juwann Winfree,WR,,1.0,1.0,0.0,102.24503863795108,109.28942998067417,0.0,1.0,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pawxwuphiobdd7voouwl",IND,,,,,,,,
00-0035594,Travis Homer,RB,,6.0,3.0,1.019047619047619,75.25704245405443,109.10619302376719,0.0,1.0,,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyyclvfaagspov2ydf3i",PIT,,,,,,,,-0.2
00-0035602,Alex Bachman,WR,,4.0,2.0,2.018918918918919,88.12431951900386,109.28942998067417,0.0,1.0,,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xebxem8tzjm0yyygaklg",LV,,,,,,,,3.2
00-0035628,D'Ernest Johnson,RB,,32.0,3.0,2.141752577319588,52.86922848189401,109.10619302376719,0.0,1.0,,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gbe2eojaxid4n3pmo0rj",NE,,,,,,,,2.5
00-0035631,Drew Sample,TE,,36.0,3.0,3.1921810699588473,59.19317892219151,120.68874601123403,0.0,1.0,450.0,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dvq8fanrbrpfgf2j3kpm",CIN,16.0,18.0,0%,0%,1.0,CIN,10.0,31.900000000000002
00-0035639,Parris Campbell,WR,,12.0,2.0,3.776666666666667,84.532267387078,109.28942998067417,0.0,1.0,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pmb3ypquiy5a2qzzmio4",DAL,,,,,,,,
00-0035644,Noah Fant,TE,,41.0,3.0,6.230985915492957,101.91596409918782,120.68874601123403,0.0,1.0,378.0,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s4idwk38z6bin9lnnw9f",NO,35.0,30.0,0%,0%,1.0,NO,11.0,74.8
00-0035657,Damien Harris,RB,,6.0,1.0,3.1666666666666665,90.90398122956462,109.10619302376719,0.0,1.0,,,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s0cagglk6qh9ciuddjmu",BUF,,,,,,,,
00-0035689,Dawson Knox,TE,,40.0,3.0,5.507046979865772,91.57660425146535,120.68874601123403,0.0,1.0,345.0,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mswln16dmfhi7m7pzh7q",BUF,44.0,44.0,0%,0%,1.0,BUF,7.0,101.7
00-0035703,Miles Boykin,WR,,4.0,1.0,1.175,83.34211231179665,109.28942998067417,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v83sulqxwqmk6sp9qnqr",CHI,,,,,,,,
00-0035704,Drew Lock,QB,,14.0,3.0,9.164736842105263,181.48488670075025,338.3693359437138,0.0,1.0,,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e0xz0hu8s0lpbwlr0bzj",SEA,,,,,,,,0.25
00-0035710,Daniel Jones,QB,,29.0,3.0,19.71294642857143,311.6200737373288,338.3693359437138,0.0,1.0,147.0,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nhuiypfjzpkisxllinyv",IND,276.0,257.0,0%,0%,3.0,IND,11.0,293.15000000000003
00-0035715,Derrick Gore,RB,,2.0,1.0,1.3,99.38557372139049,109.10619302376719,0.0,1.0,,,2.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wk7zy3ceecze3ly0mj7c",WAS,,,,,,,,
00-0035771,Mitchell Wilcox,TE,,9.0,1.0,1.6222222222222225,52.88735633891834,120.68874601123403,0.0,1.0,,,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cxh2vsypwniukuheewu0",NE,,,,,,,,
00-0035806,JaMycal Hasty,RB,,10.0,2.0,3.0089552238805966,81.17656251520033,109.10619302376719,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/stvclosmy6zi864kfxw7",MIA,,,,,,,,
00-0035831,James Robinson,RB,,1.0,1.0,1.0,107.40619302376719,109.10619302376719,0.0,1.0,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/htviio8mhknq9cennrdq",NO,,,,,,,,
00-0035876,Andre Baccellia,WR,,2.0,1.0,1.4,96.78053477415598,109.28942998067417,0.0,1.0,,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uaqykjil87rj71rkyz70",ARI,,,,,,,,2.8
00-0035924,Jonathan Ward,RB,,3.0,2.0,1.1,91.43233974671861,109.10619302376719,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yct3a4xznwcxjvn4iosk",BAL,,,,,,,,
00-0035934,Trishton Jackson,WR,,2.0,1.0,1.4499999999999997,96.95053477415598,109.28942998067417,0.0,1.0,,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i0cz4kudel7ofcsgafn8",ARI,,,,,,,,
00-0035956,Giovanni Ricci,TE,,2.0,2.0,0.34285714285714286,66.25422006187546,120.68874601123403,0.0,1.0,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/irj1ejjmt0nvi1hlscr7",DET,,,,,,,,0.0
00-0035973,Patrick Taylor,RB,,15.0,2.0,4.381333333333333,89.86503205277846,109.10619302376719,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nd1utxii5exwfoujq5a4",SF,,,,,,,,
00-0035976,Dan Chisena,WR,,3.0,1.0,2.2333333333333334,94.00957706741454,109.28942998067417,0.0,1.0,,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ajn5xdsfu4tn4mohmlg3",CAR,,,,,,,,
00-0035993,Tyler Huntley,QB,,15.0,3.0,10.888095238095238,199.4749749873799,338.3693359437138,0.0,1.0,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqrzxwprqfsh4t4aa8lk",BAL,,,,,,,,48.4
00-0036032,Sean McKeon,TE,,2.0,1.0,0.0,65.08850577616117,120.68874601123403,0.0,1.0,,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vtkdheedmwcb2sjunayt",IND,,,,,,,,
00-0036096,J.J. Taylor,RB,,3.0,1.0,2.1333333333333333,96.22324883762771,109.10619302376719,0.0,1.0,,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m8en6noemyviirgtxlgd",HOU,,,,,,,,
00-0036133,James Proche,WR,,10.0,3.0,1.9597560975609758,69.63132690705142,109.28942998067417,0.0,1.0,,,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s1jyxzrzgn2od1sempye",TEN,,,,,,,,12.5
00-0036145,Lawrence Cager,TE,,3.0,1.0,4.533333333333333,80.18955070560106,120.68874601123403,0.0,1.0,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lis9ecqrpdhiqeh7dua5",WAS,,,,,,,,
00-0036165,Isaiah Hodgins,WR,,22.0,3.0,4.133846153846154,82.20879364266737,109.28942998067417,0.0,1.0,,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d6ezyptfnmmxgm8rykf4",NYG,,,,,,,,27.5
00-0036176,Mason Kinsey,WR,,5.0,3.0,2.6394736842105266,88.04312391534266,109.28942998067417,0.0,1.0,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hbslm9pimpxgoeti32jf",TEN,,,,,,,,6.800000000000001
00-0036182,Nick Westbrook-Ikhine,WR,,35.0,3.0,6.355793991416308,109.34657610777357,109.28942998067417,0.0571461270994007,1.0,348.0,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/plgwfjcbl5quoi2jrass",IND,48.0,34.0,0%,0%,1.0,IND,11.0,19.9
00-0036187,Reggie Gilliam,RB,,6.0,3.0,1.210416666666667,76.65130265813605,109.10619302376719,0.0,1.0,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nizwldzesen1vg31inu1",NE,,,,,,,,4.800000000000001
00-0036212,Tua Tagovailoa,QB,,42.0,3.0,19.19,310.26240277990905,338.3693359437138,0.0,1.0,303.0,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ktqj3s5vofexl2dwrrp4",ATL,209.0,122.0,0%,0%,1.0,ATL,5.0,225.3
00-0036232,Harrison Bryant,TE,,22.0,3.0,2.3763779527559055,51.321680403077345,120.68874601123403,0.0,1.0,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gmguayurr96nolimwmyn",SEA,,,,,,,,2.7
00-0036233,Donovan Peoples-Jones,WR,,12.0,1.0,2.3749999999999996,70.23526738707798,109.28942998067417,0.0,1.0,,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sgfgvm2myyrntnmiqojk",DET,,,,,,,,
00-0036244,Colby Parkinson,TE,,43.0,3.0,6.653156146179402,108.12435687487753,120.68874601123403,0.0,1.0,245.0,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b1qzivnz0zqa8cjgah8r",LA,67.0,52.0,0%,0%,1.0,LAR,8.0,129.8
00-0036265,AJ Dillon,RB,,20.0,2.0,5.103636363636364,95.88900360179531,109.10619302376719,0.0,1.0,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nknt5pckn5mzq9ll660i",CAR,,,,,,,,9.1
00-0036268,Laviska Shenault Jr.,WR,,14.0,2.0,1.985135135135135,63.303068631987365,109.28942998067417,0.0,1.0,,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o3cfpcor86ghjwyn8icp",LAC,,,,,,,,
00-0036290,Cole Kmet,TE,,45.0,3.0,7.296226415094341,117.59430689261853,120.68874601123403,0.0,1.0,353.0,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ysnui8mzlu2fo70ub0yt",CHI,42.0,41.0,0%,0%,1.0,CHI,5.0,76.7
00-0036297,Darrynton Evans,RB,,7.0,2.0,3.9387096774193546,94.55747925512053,109.10619302376719,0.0,1.0,,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/akmrd72vwsbpsnuh9775",CHI,,,,,,,,
00-0036326,Chase Claypool,WR,,7.0,1.0,3.0999999999999996,85.94035651610398,109.28942998067417,0.0,1.0,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/intpee5tvgt6rhzxhquc",MIA,,,,,,,,
00-0036328,Antonio Gibson,RB,,38.0,3.0,6.031759656652362,105.35157555242024,109.10619302376719,0.0,1.0,247.0,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j7ixpkm7u4tdoqwzmbt4",NE,54.0,2.0,0%,-,1.0,UNS,18.0,17.200000000000003
00-0036331,Devin Duvernay,WR,,19.0,3.0,1.6903225806451614,54.30294597370173,109.28942998067417,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rhqvgqqfokrv6omkw0lg",ARI,,,,,,,,4.6
00-0036332,Josiah Deguara,TE,,11.0,3.0,2.594805194805195,59.795454167904374,120.68874601123403,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wivlyvbmlm0aogcvl2yz",ARI,,,,,,,,11.1
00-0036345,K.J. Osborn,WR,,21.0,2.0,5.98921568627451,105.46052923246758,109.28942998067417,0.0,1.0,452.0,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ol316js270dkzhgkclrq",TEN,22.0,0.0,0%,0%,1.0,TEN,10.0,
00-0036360,Clyde Edwards-Helaire,RB,,19.0,3.0,4.174468085106383,85.11144180382469,109.10619302376719,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/er6tfnyxampiwn74zrui",KC,,,,,,,,4.2
00-0036364,Lynn Bowden,WR,,8.0,1.0,2.8125,81.41908423384749,109.28942998067417,0.0,1.0,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nrvwudvuqxpmiegmjzdu",NO,,,,,,,,
00-0036370,Joshua Kelley,RB,,18.0,2.0,3.3093333333333335,75.47352835438096,109.10619302376719,0.0,1.0,,,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fsu6gqcltgnofaakmq6u",TEN,,,,,,,,
00-0036387,Jalen Reagor,WR,,16.0,2.0,2.2694117647058825,64.06188948923166,109.28942998067417,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r55ywr41a014zd9zmvc1",LAC,,,,,,,,
00-0036415,Van Jefferson,WR,,43.0,3.0,4.353488372093023,80.44324211257958,109.28942998067417,0.0,1.0,404.0,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aavlanyckqnsej61ulir",WAS,31.0,36.0,0%,0%,1.0,WAS,12.0,70.0
00-0036422,Adam Trautman,TE,,40.0,3.0,3.7856603773584903,67.19029404927885,120.68874601123403,0.0,1.0,435.0,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ck9dspk0ykijetdshyn4",DEN,24.0,20.0,0%,0%,1.0,DEN,12.0,45.5
00-0036423,Albert Okwuegbunam,TE,,2.0,2.0,6.142857142857143,85.97422006187547,120.68874601123403,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gww1gus87vabpsalkrpc",LV,,,,,,,,8.6
00-0036424,Brycen Hopkins,TE,,4.0,1.0,3.2000000000000006,72.37375481346766,120.68874601123403,0.0,1.0,,,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/agzychtsya1dteoz1khu",LA,,,,,,,,
00-0036425,DeeJay Dallas,RB,,19.0,3.0,1.6036697247706424,54.35707623388231,109.10619302376719,0.0,1.0,,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/weotbgqp9f3y1hptcxzm",JAX,,,,,,,,2.1
00-0036427,Tyler Johnson,WR,,21.0,3.0,4.911695906432748,92.19588918407072,109.28942998067417,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s6fg2hapxwa9efbrygxf",DAL,,,,,,,,37.7
00-0036429,Charlie Woerner,TE,,17.0,3.0,1.828125,47.16852731046447,120.68874601123403,0.0,1.0,496.0,,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tflwxcx2ohrc6e8j0n5a",ATL,9.0,7.0,0%,0%,1.0,ATL,5.0,12.8
00-0036438,Stephen Sullivan,TE,,11.0,2.0,2.0851063829787235,54.77894480940173,120.68874601123403,0.0,1.0,,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/miipmedtauhxf4tmilcs",CAR,,,,,,,,
00-0036450,Ke'Shawn Vaughn,RB,,6.0,2.0,1.0518518518518518,75.49604472162812,109.10619302376719,0.0,1.0,,,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/npa1msmoqbig9cqznkti",SF,,,,,,,,
00-0036463,Chris Blair,WR,,2.0,1.0,1.35,96.61053477415598,109.28942998067417,0.0,1.0,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bbejfkq6pcu7bsnkwgwj",ATL,,,,,,,,
00-0036482,Mike Strachan,WR,,2.0,1.0,2.75,101.37053477415598,109.28942998067417,0.0,1.0,,,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f0eepzx0zweaaoch5xfj",WAS,,,,,,,,
00-0036493,Deon Jackson,RB,,2.0,1.0,2.0,101.7655737213905,109.10619302376719,0.0,1.0,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wvi0pz27h6t7gfjujxis",NYG,,,,,,,,
00-0036497,Tim Jones,WR,,13.0,3.0,2.267164179104478,67.67850625350712,109.28942998067417,0.0,1.0,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gimunqcnpgtctbdba53c",JAX,,,,,,,,2.5
00-0036510,Kenny Yeboah,TE,,8.0,2.0,2.5820000000000003,62.62731611010073,120.68874601123403,0.0,1.0,,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ydf0qza9jro8obovns31",DET,,,,,,,,
00-0036527,DJ Turner,WR,,10.0,1.0,4.71,95.60585265230887,109.28942998067417,0.0,1.0,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/os5eurhh1y45sixa8phl",LV,,,,,,,,
00-0036534,Shane Zylstra,TE,,2.0,2.0,4.258823529411765,79.56850577616117,120.68874601123403,0.0,1.0,,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jwgarjssm9bd9ek6cbhr",DET,,,,,,,,5.0
00-0036556,Brevin Jordan,TE,,11.0,2.0,4.450000000000001,78.05447672429536,120.68874601123403,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ypyec24t4prirebsdcg4",HOU,,,,,,,,
00-0036567,Elijah Mitchell,RB,,12.0,2.0,3.518518518518518,83.37167574958411,109.10619302376719,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xf383ph8bz6dpp0u9lcd",NE,,,,,,,,0.0
00-0036569,Gary Brightwell,RB,,3.0,1.0,3.8666666666666667,104.25961247399134,109.10619302376719,0.0,1.0,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/egwohqryh9q3pa7erynt",CIN,,,,,,,,
00-0036590,Quintin Morris,TE,,12.0,3.0,3.436559139784946,67.59715611388704,120.68874601123403,0.0,1.0,,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lvmccekmoj82dzw00xcl",JAX,,,,,,,,17.5
00-0036620,Dee Eskridge,WR,,11.0,3.0,1.8771084337349393,66.90655920263123,109.28942998067417,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/baasw8ia3qztewmawfnz",MIA,,,,,,,,10.2
00-0036626,Dyami Brown,WR,,38.0,3.0,4.314396887159533,80.59360297492647,109.28942998067417,0.0,1.0,357.0,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wwl9s886olkkvu67qktp",WAS,43.0,33.0,0%,0%,1.0,WAS,12.0,49.7
00-0036628,John Bates,TE,,33.0,3.0,2.3620370370370365,48.19482525705827,120.68874601123403,0.0,1.0,454.0,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edpnkleev10rpzfgjakv",WAS,14.0,19.0,0%,0%,1.0,WAS,12.0,27.3
00-0036630,Tylan Wallace,WR,,16.0,3.0,3.2862903225806455,75.58651314514564,109.28942998067417,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rifnnpeub6okv41offnd",CLE,,,,,,,,14.5
00-0036635,Ihmir Smith-Marsette,WR,,8.0,2.0,3.028571428571429,83.25569137670463,109.28942998067417,0.0,1.0,,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zv9y5bc8lsnvobjdm15p",ARI,,,,,,,,
00-0036637,Noah Gray,TE,,45.0,3.0,4.782679738562091,81.31386901437003,120.68874601123403,0.0,1.0,376.0,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yugngcrdfxh0nwzl4zwp",KC,38.0,28.0,0%,0%,1.0,KC,10.0,38.8
00-0036640,Zach Davidson,TE,,2.0,1.0,0.7499999999999999,67.63850577616117,120.68874601123403,0.0,1.0,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rvcrltwqycijarysk9dn",NYG,,,,,,,,
00-0036646,Simi Fehoko,WR,,6.0,2.0,3.78974358974359,93.3399424211004,109.28942998067417,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kbnk59cdzp2opegnrom8",ARI,,,,,,,,
00-0036670,Jermar Jefferson,RB,,2.0,1.0,2.1,102.10557372139048,109.10619302376719,0.0,1.0,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bkgrgirrdwlm05vqg74b",ARI,,,,,,,,
00-0036679,Shane Buechele,QB,,1.0,1.0,4.800000000000001,210.34001544393914,338.3693359437138,0.0,1.0,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f8debemuxxzrosthavuu",BUF,,,,,,,,4.800000000000001
00-0036741,Jack Stoll,TE,,15.0,3.0,1.949122807017544,49.90919015439502,120.68874601123403,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtgfs8jwzhtmupqxqgmz",CLE,,,,,,,,16.6
00-0036754,Brock Wright,TE,,25.0,3.0,4.217441860465116,74.03932874119049,120.68874601123403,0.0,1.0,441.0,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bd8sqnzheg7zetlhvku5",DET,20.0,21.0,0%,0%,1.0,DET,8.0,36.8
00-0036755,Jaret Patterson,RB,,6.0,1.0,4.283333333333333,99.03969551527891,109.10619302376719,0.0,1.0,350.0,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n1rttxv1rhvjagyjgxvk",LAC,7.0,10.0,0%,0%,1.0,LAC,12.0,25.7
00-0036825,Feleipe Franks,TE,,5.0,2.0,0.4731707317073171,53.161889996671825,120.68874601123403,0.0,1.0,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v5zscuctkdetzfstqouf",CAR,,,,,,,,0.4
00-0036841,Austin Trammell,WR,,8.0,3.0,2.2399999999999998,76.55283423384748,109.28942998067417,0.0,1.0,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wycm0dz06421rredzyrq",JAX,,,,,,,,7.6000000000000005
00-0036842,Kene Nwangwu,RB,,6.0,3.0,1.3897435897435897,77.95782738341077,109.10619302376719,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rlnqgz517fsohrndgjrb",NYJ,,,,,,,,4.9
00-0036849,Tutu Atwell,WR,,37.0,3.0,5.966390041493776,103.84588186313654,109.28942998067417,0.0,1.0,349.0,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twlslcaa7c2wblveaafu",MIA,46.0,26.0,0%,0%,1.0,MIA,12.0,31.200000000000003
00-0036862,Ben Skowronek,WR,,19.0,3.0,2.7282258064516127,66.7193438231641,109.28942998067417,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/drojmh3dbpuagobvilzv",PIT,,,,,,,,16.9
00-0036876,Kylen Granson,TE,,33.0,3.0,3.168686868686869,59.232155880364516,120.68874601123403,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ysbxmdw4da30q3kjb571",TEN,,,,,,,,11.0
00-0036877,Jaelon Darden,WR,,1.0,1.0,1.5999999999999999,105.26726086017331,109.28942998067417,0.0,1.0,,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/po3sqw0b1qwonkg80lrf",SEA,,,,,,,,
00-0036887,Luke Farrell,TE,,28.0,3.0,2.7545918367346935,54.5019658902035,120.68874601123403,0.0,1.0,464.0,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sccmpo8xbzdbjasmwcfj",SF,11.0,6.0,0%,0%,1.0,SF,14.0,29.5
00-0036898,Davis Mills,QB,,15.0,3.0,9.496296296296295,184.04416063265253,338.3693359437138,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v3bofeusytvkogvqichy",HOU,,,,,,,,85.75
00-0036906,Khalil Herbert,RB,,23.0,3.0,5.436567164179104,99.20495156154627,109.10619302376719,0.0,1.0,,,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gjwksf9ygntjmtceeerh",NYJ,,,,,,,,6.6000000000000005
00-0036913,Kadarius Toney,WR,,15.0,2.0,3.1696969696969703,75.1512206527951,109.28942998067417,0.0,1.0,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nuwjpint0g5wejogudt4",CLE,,,,,,,,
00-0036928,Kyle Trask,QB,,5.0,2.0,-0.05000000000000002,139.01616453811172,338.3693359437138,0.0,1.0,,,5.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xd0hbsqzz2xhh392woow",ATL,,,,,,,,
